family,family_id,truth_seasonal,n_years,replicate,variant,n_redraws,established_regime,established_route,established_snr,candidate_class,candidate_status,candidate_reason,candidate_regime,candidate_route,candidate_peak_p,candidate_trough_p,candidate_peak_r,candidate_trough_r,n_detectable_years,n_timing_eligible_years
narrow_pulse,22,True,7,98,low_state_gap,0,seasonal,event_characterisation,5.0964,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.189,0.9625769816810897,0.31041642475433967,5,5
narrow_pulse,22,True,7,99,low_state_gap,0,seasonal,event_characterisation,4.7323,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.17,0.8957099245189583,0.2362146443684894,5,5
narrow_pulse,22,True,7,100,low_state_gap,0,seasonal,event_characterisation,4.8721,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.011,0.091,0.9183658992660678,0.09673099241547935,5,5
narrow_pulse,22,True,7,101,low_state_gap,0,seasonal,event_characterisation,6.5775,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.002,0.058,0.987868702146798,0.3978868528352908,5,5
narrow_pulse,22,True,7,102,low_state_gap,0,seasonal,event_characterisation,3.6258,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.004,0.38,0.8624907060175372,0.19959870332944996,5,5
narrow_pulse,22,True,7,103,low_state_gap,0,seasonal,event_characterisation,4.7581,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.056,0.774162833321669,0.09896159451076547,5,5
narrow_pulse,22,True,7,104,low_state_gap,0,seasonal,event_characterisation,4.3345,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.002,0.106,0.8092354204342674,0.2588481077787091,5,5
narrow_pulse,22,True,7,105,low_state_gap,0,seasonal,event_characterisation,4.6042,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.442,0.9392152391472876,0.2428107472047319,5,5
narrow_pulse,22,True,7,106,low_state_gap,0,seasonal,event_characterisation,4.7659,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.481,0.9821367205045917,0.3245738921273272,5,5
narrow_pulse,22,True,7,107,low_state_gap,0,seasonal,event_characterisation,5.1156,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.003,0.397,0.9019707188513124,0.16418018199267603,5,5
narrow_pulse,22,True,7,108,low_state_gap,0,seasonal,event_characterisation,4.7261,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.004,0.004,0.6861752530986761,0.24699883797565458,5,5
narrow_pulse,22,True,7,109,low_state_gap,0,seasonal,event_characterisation,4.2153,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.223,0.933916116204251,0.2461055651390905,5,5
narrow_pulse,22,True,7,110,low_state_gap,0,seasonal,event_characterisation,4.4581,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.072,0.7453418012614794,0.340689771705017,5,5
narrow_pulse,22,True,7,111,low_state_gap,0,seasonal,event_characterisation,4.976,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.005,0.073,0.9732050807568877,0.3274759543443813,5,5
narrow_pulse,22,True,7,112,low_state_gap,0,seasonal,event_characterisation,4.4287,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.002,0.027,0.8735459665692984,0.2963987842695589,5,5
narrow_pulse,22,True,7,113,low_state_gap,0,seasonal,event_characterisation,4.9461,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.002,0.077,0.8880112975663712,0.258057464467388,5,5
narrow_pulse,22,True,7,114,low_state_gap,0,seasonal,event_characterisation,5.061,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.004,0.256,0.8808188359829642,0.4714577535257234,5,5
narrow_pulse,22,True,7,115,low_state_gap,0,seasonal,event_characterisation,5.5583,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.003,0.04,0.8300567639319277,0.2771046158801625,5,5
narrow_pulse,22,True,7,116,low_state_gap,0,seasonal,event_characterisation,4.3682,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.039,0.9056493607071106,0.38986805606364466,5,5
narrow_pulse,22,True,7,117,low_state_gap,0,seasonal,event_characterisation,5.1422,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.069,0.9379362017980512,0.17004647082488933,5,5
narrow_pulse,22,True,7,118,low_state_gap,0,seasonal,event_characterisation,6.0932,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.002,0.053,0.9553418012614797,0.24412060522811704,5,5
narrow_pulse,22,True,7,119,low_state_gap,0,seasonal,event_characterisation,4.5368,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.002,0.278,0.8880112975663711,0.1755496380742072,5,5
narrow_pulse,22,True,7,120,low_state_gap,0,seasonal,event_characterisation,4.6317,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.002,0.041,0.8382784666953047,0.23532744323234747,5,5
narrow_pulse,22,True,7,121,low_state_gap,0,seasonal,event_characterisation,5.7899,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.008,0.283,0.8277479114947703,0.3804575374651934,5,5
narrow_pulse,22,True,7,122,low_state_gap,0,seasonal,event_characterisation,4.3052,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.04,0.8656033418156365,0.21925622056731864,5,5
narrow_pulse,22,True,7,123,low_state_gap,0,seasonal,event_characterisation,3.1456,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.055,0.7012072569837581,0.4021602782175558,5,5
narrow_pulse,22,True,7,124,low_state_gap,0,seasonal,event_characterisation,6.0246,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.342,0.9642734410091836,0.19393327734985186,5,5
narrow_pulse,22,True,7,125,low_state_gap,0,seasonal,event_characterisation,5.1562,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.002,0.305,0.9783292539891772,0.29393780884986015,5,5
narrow_pulse,22,True,7,126,low_state_gap,0,seasonal,event_characterisation,5.8275,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.047,0.9605612719850456,0.3183430884641722,5,5
narrow_pulse,22,True,7,127,low_state_gap,0,seasonal,event_characterisation,4.0765,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.007,0.006,0.8522969913790471,0.35076251756374666,5,5
narrow_pulse,22,True,7,128,low_state_gap,0,seasonal,event_characterisation,7.2962,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.173,0.987868702146798,0.18591686964227314,5,5
narrow_pulse,22,True,7,129,low_state_gap,0,seasonal,event_characterisation,6.1599,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.084,0.9878687021467979,0.07166241806895368,5,5
narrow_pulse,22,True,7,130,low_state_gap,0,seasonal,event_characterisation,5.6917,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.143,0.9821367205045917,0.1990213666736627,5,5
narrow_pulse,22,True,7,131,low_state_gap,0,seasonal,event_characterisation,4.7667,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.06,0.9427968915798876,0.2914721411983841,5,5
narrow_pulse,22,True,7,132,low_state_gap,0,seasonal,event_characterisation,5.3936,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.9611090830855072,0.4608987080817925,5,5
narrow_pulse,22,True,7,133,low_state_gap,0,seasonal,event_characterisation,4.7295,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.114,0.9131205114050608,0.291971573250933,5,5
narrow_pulse,22,True,7,134,low_state_gap,0,seasonal,event_characterisation,5.4334,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.002,0.066,0.9700287395619834,0.3642694317057595,5,5
narrow_pulse,22,True,7,135,low_state_gap,0,seasonal,event_characterisation,3.4172,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.319,0.9605612719850455,0.37092609271457416,5,5
narrow_pulse,22,True,7,136,low_state_gap,0,seasonal,event_characterisation,4.5258,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.004,0.102,0.792048892702427,0.30409004038516363,4,5
narrow_pulse,22,True,7,137,low_state_gap,0,seasonal,event_characterisation,3.8974,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.035,0.854889746087197,0.4154210638970863,5,5
narrow_pulse,22,True,7,138,low_state_gap,0,seasonal,event_characterisation,6.1222,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.008,0.173,0.9732050807568878,0.2828403909990576,5,5
narrow_pulse,22,True,7,139,low_state_gap,0,seasonal,event_characterisation,5.7211,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.002,0.278,0.9700287395619834,0.371151937301292,5,5
narrow_pulse,22,True,7,140,low_state_gap,0,seasonal,event_characterisation,4.6178,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.002,0.1,0.9171233853486541,0.40653915242897487,5,5
narrow_pulse,22,True,7,141,low_state_gap,0,seasonal,event_characterisation,4.6326,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.002,0.15,0.9878687021467981,0.2433104491141799,5,5
narrow_pulse,22,True,7,142,low_state_gap,0,seasonal,event_characterisation,4.4336,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.005,0.056,0.7435414721846022,0.30607067147426925,5,5
narrow_pulse,22,True,7,143,low_state_gap,0,seasonal,event_characterisation,4.0775,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.273,0.8746354172223092,0.4833865130304427,5,5
narrow_pulse,22,True,7,144,low_state_gap,0,seasonal,event_characterisation,6.3199,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.003,0.079,0.9611090830855072,0.5308885605250913,5,5
narrow_pulse,22,True,7,145,low_state_gap,0,seasonal,event_characterisation,4.5353,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.086,0.8400142110024347,0.29677416555484293,5,5
narrow_pulse,22,True,7,146,low_state_gap,0,seasonal,event_characterisation,3.9652,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.004,0.014,0.8626899429033514,0.20097934055616765,5,5
narrow_pulse,22,True,7,147,low_state_gap,0,seasonal,event_characterisation,6.2777,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.189,1.0,0.5385111628099759,5,5
narrow_pulse,22,True,7,148,low_state_gap,0,seasonal,event_characterisation,6.3931,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.224,1.0,0.3945643622130292,5,5
narrow_pulse,22,True,7,149,low_state_gap,0,seasonal,event_characterisation,5.1957,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.005,0.006,0.9516786189762437,0.42337046599565337,5,5
narrow_pulse,22,True,7,150,low_state_gap,0,seasonal,event_characterisation,5.545,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.002,0.007,0.961109083085507,0.2110381427349233,5,5
narrow_pulse,22,True,7,151,low_state_gap,0,seasonal,event_characterisation,5.4434,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.003,0.021,0.9732050807568877,0.3784912573859824,5,5
narrow_pulse,22,True,7,152,low_state_gap,0,seasonal,event_characterisation,4.6234,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.007,0.9714580122627351,0.3189766436367819,5,5
narrow_pulse,22,True,7,153,low_state_gap,0,seasonal,event_characterisation,5.4009,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.002,0.018,0.871435230784366,0.6615323675792155,5,5
narrow_pulse,22,True,7,154,low_state_gap,0,seasonal,event_characterisation,4.3378,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.006,0.121,0.8550996794606196,0.36445531897380723,5,5
narrow_pulse,22,True,7,155,low_state_gap,0,seasonal,event_characterisation,4.1171,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.002,0.105,0.987868702146798,0.2866140069611242,5,5
narrow_pulse,22,True,7,156,low_state_gap,0,seasonal,event_characterisation,3.8082,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.003,0.453,0.580633523508874,0.2175892449985877,5,5
narrow_pulse,22,True,7,157,low_state_gap,0,seasonal,event_characterisation,5.4832,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.059,0.987868702146798,0.5240799535795949,5,5
narrow_pulse,22,True,7,158,low_state_gap,0,seasonal,event_characterisation,5.0397,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.002,0.066,0.7290941648268161,0.4246742086491803,5,5
narrow_pulse,22,True,7,159,low_state_gap,0,seasonal,event_characterisation,6.4091,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.258,0.9605612719850455,0.2238057863886113,5,5
narrow_pulse,22,True,7,160,low_state_gap,0,seasonal,event_characterisation,4.3839,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.002,0.267,0.9611090830855074,0.39787638385334084,5,5
narrow_pulse,22,True,7,161,low_state_gap,0,seasonal,event_characterisation,4.8649,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.002,0.318,0.9700287395619834,0.23309663016442814,5,5
narrow_pulse,22,True,7,162,low_state_gap,0,seasonal,event_characterisation,4.2705,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.01,0.221,0.8642734410091837,0.24592023293553125,4,5
narrow_pulse,22,True,7,163,low_state_gap,0,seasonal,event_characterisation,4.9763,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.004,0.447,0.9452301578044343,0.21962994357849042,5,5
narrow_pulse,22,True,7,164,low_state_gap,0,seasonal,event_characterisation,5.3538,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.004,0.429,0.9732050807568879,0.2934828022650023,5,5
narrow_pulse,22,True,7,165,low_state_gap,0,seasonal,event_characterisation,4.8882,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.264,0.9878687021467979,0.3443257106330966,5,5
narrow_pulse,22,True,7,166,low_state_gap,0,seasonal,event_characterisation,4.2661,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.069,0.9538129495595395,0.32385006588713483,5,5
narrow_pulse,22,True,7,167,low_state_gap,0,seasonal,event_characterisation,5.7301,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.003,0.063,0.9732050807568877,0.32895156486852895,5,5
narrow_pulse,22,True,7,168,low_state_gap,0,seasonal,event_characterisation,4.8419,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.013,0.9783292539891775,0.23238449045140705,5,5
narrow_pulse,22,True,7,169,low_state_gap,0,seasonal,event_characterisation,6.086,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.286,0.9878687021467978,0.33209491656786866,5,5
narrow_pulse,22,True,7,170,low_state_gap,0,seasonal,event_characterisation,4.086,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.007,0.9714580122627351,0.18392885933317257,5,5
narrow_pulse,22,True,7,171,low_state_gap,0,seasonal,event_characterisation,4.321,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.111,0.8374028639369593,0.37068255832045616,5,5
narrow_pulse,22,True,7,172,low_state_gap,0,seasonal,event_characterisation,3.8003,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.002,0.003,0.834476939618226,0.10931939050581463,5,5
narrow_pulse,22,True,7,173,low_state_gap,0,seasonal,event_characterisation,4.2788,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.22,0.7324987683691194,0.16152901180316925,5,5
narrow_pulse,22,True,7,174,low_state_gap,0,seasonal,event_characterisation,4.2007,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.012,0.09,0.6441935296862025,0.265426287292126,5,5
narrow_pulse,22,True,7,175,low_state_gap,0,seasonal,event_characterisation,4.2168,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.002,0.347,0.9521896512669541,0.13769201816716914,5,5
narrow_pulse,22,True,7,176,low_state_gap,0,seasonal,event_characterisation,4.317,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.37,0.9783292539891776,0.34176751407759076,5,5
narrow_pulse,22,True,7,177,low_state_gap,0,seasonal,event_characterisation,5.1249,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.161,0.9196183563552754,0.2798612411596669,5,5
narrow_pulse,22,True,7,178,low_state_gap,0,seasonal,event_characterisation,4.6304,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.004,0.018,0.7885035507603488,0.3419365338220426,5,5
narrow_pulse,22,True,7,179,low_state_gap,0,seasonal,event_characterisation,7.1186,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.005,0.9821367205045918,0.27899327108090505,5,5
narrow_pulse,22,True,7,180,low_state_gap,0,seasonal,event_characterisation,5.5325,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.004,0.01,0.9611090830855072,0.3875890741685359,5,5
narrow_pulse,22,True,7,181,low_state_gap,0,seasonal,event_characterisation,5.5031,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.088,0.987868702146798,0.33552271903780295,5,5
narrow_pulse,22,True,7,182,low_state_gap,0,seasonal,event_characterisation,4.9783,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.003,0.004,0.9611090830855071,0.3731444427693474,5,5
narrow_pulse,22,True,7,183,low_state_gap,0,seasonal,event_characterisation,5.8717,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.007,0.9878687021467979,0.17299059223348245,5,5
narrow_pulse,22,True,7,184,low_state_gap,0,seasonal,event_characterisation,5.596,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.003,0.054,0.899201904249268,0.4667001373900297,5,5
narrow_pulse,22,True,7,185,low_state_gap,0,seasonal,event_characterisation,4.891,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.043,0.9878687021467979,0.26427543823045196,5,5
